Time,Cubic_1_Bps,Cubic_2_Bps,Cubic_1_PktLoss,Cubic_2_PktLoss,Cubic_1_Cwnd,Cubic_2_Cwnd,JainsFairnessIndex
51.5,690000,547200,171,121,112944,133216,0.986853
51.6,720000,531320,172,122,119150,133216,0.977769
51.7,705000,547200,125,122,79640,133216,0.984368
51.8,285000,958400,161,84,82536,133216,0.773211
51.9,825000,419480,142,54,56472,92672,0.904011
52,1.03864e+06,188920,127,37,59368,92672,0.676067
52.1,1.155e+06,15000,126,100,59368,92672,0.512985
52.2,300000,945000,127,64,60816,94120,0.788396
52.3,855000,375000,137,79,62264,97016,0.867837
52.4,615000,630000,135,77,63712,99912,0.999855
52.5,750000,495000,137,79,63712,101360,0.959738
52.6,705000,555000,133,84,65160,104256,0.986026
52.7,675000,570000,136,86,65160,107152,0.992937
52.8,660000,585000,135,88,66608,108600,0.996384
52.9,660000,585000,139,89,66608,111496,0.996384
53,660000,585000,140,89,68056,112944,0.996384
53.1,660000,600000,140,90,68056,114392,0.997738
53.2,630000,615000,140,90,68056,115840,0.999855
53.3,660000,585000,140,92,68056,117288,0.996384
53.4,630000,615000,141,90,69504,118736,0.999855
53.5,645000,615000,140,92,69504,120184,0.999433
53.6,630000,615000,140,92,69504,121632,0.999855
53.7,615000,630000,142,91,70952,123080,0.999855
53.8,630000,615000,142,93,70952,124528,0.999855
53.9,600000,645000,145,91,72400,125976,0.998695
54,630000,630000,147,91,72400,125976,1
54.1,645000,600000,147,94,73848,127424,0.998695
54.2,615000,630000,148,95,73848,128872,0.999855
54.3,630000,615000,149,98,75296,128872,0.999855
54.4,645000,615000,148,98,75296,130320,0.999433
54.5,630000,615000,147,99,76744,130320,0.999855
54.6,615000,630000,148,100,76744,131768,0.999855
54.7,630000,615000,146,115,76744,131768,0.999855
54.8,600000,654400,149,117,78192,133216,0.998123
54.9,645000,606120,148,118,78192,133216,0.999035
55,600000,644040,151,117,79640,133216,0.998748
55.1,645000,605240,152,118,79640,133216,0.99899
55.2,630000,613160,150,119,79640,133216,0.999817
55.3,630000,622000,149,121,81088,133216,0.999959
55.4,645000,606640,150,119,81088,133216,0.999062
55.5,630000,611760,153,119,82536,133216,0.999784
55.6,645000,610360,150,120,82536,133216,0.999239
55.7,630000,606640,150,120,82536,133216,0.999643
55.8,630000,622000,153,120,83984,133216,0.999959
55.9,630000,613160,153,119,83984,133216,0.999817
56,660000,600480,154,121,85432,133216,0.997775
56.1,645000,601520,153,119,85432,133216,0.998785
56.2,645000,590240,154,121,85432,133216,0.998039
56.3,630000,622000,155,121,86880,133216,0.999959
56.4,645000,606640,156,119,86880,133216,0.999062
56.5,660000,583720,155,122,88328,133216,0.996252
56.6,660000,591640,155,121,88328,133216,0.997026
56.7,660000,595360,153,121,88328,133216,0.997356
56.8,645000,590240,157,121,89776,133216,0.998039
56.9,645000,611760,158,121,89776,133216,0.999301
57,660000,588840,156,120,89776,133216,0.996764
57.1,660000,591640,157,119,91224,133216,0.997026
57.2,675000,568720,156,123,91224,133216,0.992751
57.3,660000,590240,157,121,92672,133216,0.996896
57.4,660000,590240,157,121,92672,133216,0.996896
57.5,660000,585120,159,121,92672,133216,0.996396
57.6,660000,590240,160,121,94120,133216,0.996896
57.7,675000,573840,159,121,94120,133216,0.993481
57.8,660000,585120,159,121,94120,133216,0.996396
57.9,675000,573840,159,123,95568,133216,0.993481
58,675000,563600,160,123,95568,133216,0.991976
58.1,660000,590240,160,121,95568,133216,0.996896
58.2,690000,563600,161,121,97016,133216,0.989936
58.3,675000,568720,160,123,97016,133216,0.992751
58.4,660000,588840,163,124,98464,133216,0.996764
58.5,690000,565000,162,121,99912,133216,0.990177
58.6,675000,573840,165,121,102808,133216,0.993481
58.7,705000,536960,166,123,105704,133216,0.982022
58.8,675000,573840,171,123,108600,133216,0.993481
58.9,705000,547200,172,123,111496,133216,0.984368
59,705000,536960,173,121,114392,133216,0.982022
59.1,720000,530800,175,125,117288,133216,0.977631
59.2,720000,525320,178,124,121632,133216,0.976144
59.3,735000,517400,152,82,83984,92672,0.970697
59.4,651280,474160,121,42,83984,92672,0.975831
59.5,930840,23280,147,108,86880,92672,0.524994
59.6,645000,596640,170,69,89776,92672,0.998485
59.7,870000,383320,150,93,92672,97016,0.868971
59.8,720000,525000,163,79,94120,98464,0.976056
59.9,765000,480000,160,91,97016,101360,0.950207
60,780000,465000,167,86,98464,104256,0.939836
60.1,765000,495000,168,93,101360,107152,0.956098
60.2,825000,420000,164,96,102808,108600,0.904306
60.3,735000,510000,164,95,104256,110048,0.968372
60.4,750000,495000,169,95,105704,111496,0.959738
60.5,720000,540000,170,93,107152,114392,0.98
60.6,810000,435000,169,99,108600,115840,0.916822
60.7,750000,495000,170,101,110048,117288,0.959738
60.8,750000,495000,171,101,111496,118736,0.959738
60.9,735000,510000,173,100,112944,120184,0.968372
61,750000,510000,176,101,114392,121632,0.964989
61.1,750000,495000,174,103,114392,123080,0.959738
61.2,720000,525000,175,103,115840,124528,0.976056
61.3,750000,495000,176,104,117288,124528,0.959738
61.4,735000,525000,175,102,117288,125976,0.972973
61.5,735000,510000,179,105,118736,127424,0.968372
61.6,750000,495000,177,105,118736,128872,0.959738
61.7,720000,525000,179,106,118736,128872,0.976056
61.8,735000,510000,181,106,120184,128872,0.968372
61.9,735000,525000,180,106,120184,130320,0.972973
62,735000,510000,179,111,120184,131768,0.968372
62.1,735000,510000,177,122,121632,131768,0.968372
62.2,720000,536000,179,126,121632,131768,0.97899
62.3,705000,539280,175,129,125694,133216,0.982571
62.4,720000,520560,130,96,83984,92672,0.974805
62.5,653800,607000,153,44,86880,92672,0.998624
62.6,1.246e+06,1400,154,104,88328,92672,0.501124
62.7,360000,886400,175,48,89776,92672,0.848631
62.8,1.185e+06,66360,161,106,94120,97016,0.555825
62.9,615000,630000,169,81,95568,98464,0.999855
63,870000,375000,165,102,98464,101360,0.8635
63.1,735000,510000,169,91,99912,102808,0.968372
63.2,780000,465000,165,96,102808,105704,0.939836
63.3,720000,540000,176,87,104256,107152,0.98
63.4,780000,465000,175,93,105704,108600,0.939836
63.5,795000,450000,177,99,107152,111496,0.928687
63.6,780000,465000,174,101,108600,112944,0.939836
63.7,765000,495000,174,102,110048,115840,0.956098
63.8,720000,525000,177,100,111496,117288,0.976056
63.9,735000,510000,181,99,112944,118736,0.968372
64,780000,465000,180,103,114392,120184,0.939836
64.1,765000,480000,179,104,114392,121632,0.950207
64.2,720000,540000,182,105,115840,123080,0.98
64.3,750000,495000,180,104,115840,123080,0.959738
64.4,720000,525000,185,104,117288,124528,0.976056
64.5,795000,450000,180,109,117288,125976,0.928687
64.6,720000,540000,181,108,118736,127424,0.98
64.7,735000,510000,184,106,118736,127424,0.968372
64.8,690000,555000,185,106,120184,128872,0.988379
64.9,765000,480000,184,108,120184,128872,0.950207
65,750000,495000,182,108,120184,130320,0.959738
65.1,720000,540000,184,108,120184,130320,0.98
65.2,720000,525000,187,107,121632,130320,0.976056
65.3,735000,510000,186,118,121632,131768,0.968372
65.4,735000,510000,187,129,121632,131768,0.968372
65.5,705000,552920,186,128,121632,133216,0.985594
65.6,735000,512640,156,130,83984,133216,0.969214
65.7,536300,708080,153,73,83984,92672,0.9813
65.8,951960,302520,147,95,71541,92672,0.788637
65.9,780000,446640,161,83,60816,92672,0.931223
66,705000,537560,156,94,60816,95568,0.982165
66.1,675000,585000,154,75,62264,97016,0.994924
66.2,795000,450000,146,93,63712,99912,0.928687
66.3,630000,615000,151,84,65160,102808,0.999855
66.4,735000,510000,152,89,65160,104256,0.968372
66.5,660000,600000,153,89,66608,107152,0.997738
66.6,675000,570000,154,90,66608,108600,0.992937
66.7,660000,585000,155,91,68056,111496,0.996384
66.8,660000,585000,155,93,68056,112944,0.996384
66.9,660000,585000,156,93,69504,114392,0.996384
67,660000,600000,156,95,69504,117288,0.997738
67.1,630000,615000,156,95,69504,118736,0.999855
67.2,630000,615000,158,95,69504,120184,0.999855
67.3,630000,615000,161,97,70952,121632,0.999855
67.4,645000,615000,160,97,70952,123080,0.999433
67.5,630000,615000,160,99,70952,124528,0.999855
67.6,660000,585000,158,103,70952,125976,0.996384
67.7,630000,615000,158,104,70952,125976,0.999855
67.8,615000,630000,160,105,72400,127424,0.999855
67.9,630000,630000,160,106,72400,128872,1
68,630000,615000,159,109,73848,128872,0.999855
68.1,630000,615000,159,108,73848,128872,0.999855
68.2,615000,630000,158,107,73848,130320,0.999855
68.3,615000,645000,158,106,75296,130320,0.999433
68.4,600000,645000,160,116,75296,131768,0.998695
68.5,600000,652200,163,123,76744,131768,0.998265
68.6,630000,606120,165,125,76744,133216,0.999627
68.7,645000,611240,163,128,78192,133216,0.999278
68.8,630000,611760,163,130,78192,133216,0.999784
68.9,615000,638400,162,128,78192,133216,0.999652
69,600000,643520,165,126,79640,133216,0.998777
69.1,645000,605240,164,127,79640,133216,0.99899
69.2,630000,612120,163,130,81088,133216,0.999793
69.3,615000,638400,166,128,81088,133216,0.999652
69.4,630000,616880,166,126,81088,133216,0.999889
69.5,660000,590240,165,130,82536,133216,0.996896
69.6,615000,627120,166,130,82536,133216,0.999905
69.7,645000,611760,166,126,83984,133216,0.999301
69.8,630000,616880,168,128,83984,133216,0.999889
69.9,630000,616880,168,128,83984,133216,0.999889
70,645000,595360,168,128,85432,133216,0.998401
70.1,660000,595360,166,130,85432,133216,0.997356
70.2,630000,622000,169,128,86880,133216,0.999959
70.3,645000,595360,168,130,86880,133216,0.998401
70.4,660000,595360,168,130,86880,133216,0.997356
70.5,630000,616880,171,128,88328,133216,0.999889
70.6,660000,590240,169,128,88328,133216,0.996896
70.7,645000,595360,170,128,88328,133216,0.998401
70.8,660000,595360,169,128,89776,133216,0.997356
70.9,645000,595360,172,130,89776,133216,0.998401
71,675000,578960,172,132,91224,133216,0.994168
71.1,660000,590240,170,130,91224,133216,0.996896
71.2,630000,616880,172,128,91224,133216,0.999889
71.3,660000,588840,175,127,92672,133216,0.996764
71.4,660000,580360,175,128,92672,133216,0.995894
71.5,690000,568720,173,130,92672,133216,0.990802
71.6,645000,595360,173,128,94120,133216,0.998401
71.7,675000,578960,172,130,94120,133216,0.994168
71.8,675000,563600,174,132,95568,133216,0.991976
71.9,675000,573840,173,132,95568,133216,0.993481
72,675000,573840,174,132,95568,133216,0.993481
72.1,660000,588840,175,131,97016,133216,0.996764
72.2,645000,601880,176,128,97016,133216,0.998805
72.3,690000,562200,178,129,99912,133216,0.989691
72.4,675000,578960,178,129,101360,133216,0.994168
72.5,690000,548600,180,130,104256,133216,0.987135
72.6,690000,567320,184,129,107152,133216,0.990569
72.7,705000,532200,183,132,110048,133216,0.980866
72.8,705000,547200,186,130,112944,133216,0.984368
72.9,705000,550920,187,131,115840,133216,0.985172
73,720000,525680,190,133,120184,133216,0.976244
73.1,735000,507520,184,104,128590,115047,0.967569
73.2,720000,529400,138,61,83984,92672,0.977257
73.3,615000,110760,164,101,87153,92672,0.67444
73.4,949440,298560,164,97,60816,92672,0.786162
73.5,585000,662840,146,96,62264,95568,0.996124
73.6,705000,525000,156,88,63712,98464,0.979033
73.7,720000,525000,151,97,65160,101360,0.976056
73.8,675000,570000,156,96,65160,102808,0.992937
73.9,690000,570000,157,100,66608,105704,0.991011
74,675000,570000,159,99,68056,107152,0.992937
74.1,675000,570000,158,103,68056,110048,0.992937
74.2,660000,585000,161,103,69504,111496,0.996384
74.3,675000,585000,160,103,69504,112944,0.994924
74.4,660000,585000,160,106,69504,115840,0.996384
74.5,660000,585000,159,106,70952,117288,0.996384
74.6,630000,615000,161,104,70952,118736,0.999855
74.7,660000,585000,161,106,70952,120184,0.996384
74.8,645000,615000,161,106,72400,121632,0.999433
74.9,630000,615000,161,108,72400,123080,0.999855
75,630000,615000,161,108,72400,124528,0.999855
75.1,630000,615000,161,108,72400,125976,0.999855
75.2,615000,645000,162,107,72400,125976,0.999433
75.3,630000,615000,162,107,72400,127424,0.999855
75.4,615000,630000,164,107,73848,127424,0.999855
75.5,630000,615000,166,109,73848,128872,0.999855
75.6,630000,615000,164,110,73848,128872,0.999855
75.7,600000,660000,167,109,75296,130320,0.997738
75.8,645000,600000,166,111,75296,130320,0.998695
75.9,630000,615000,165,121,76744,131768,0.999855
76,615000,638120,166,132,76744,131768,0.99966
76.1,615000,632760,165,130,76744,133216,0.999797
76.2,615000,626760,167,131,78192,133216,0.99991
76.3,630000,628520,167,130,78192,133216,0.999999
76.4,615000,631880,169,131,79640,133216,0.999817
76.5,645000,601880,168,132,79640,133216,0.998805
76.6,630000,610360,169,133,81088,133216,0.999749
76.7,645000,607000,168,134,81088,133216,0.99908
76.8,600000,653400,170,131,81088,133216,0.998188
76.9,645000,601880,170,130,82536,133216,0.998805
77,645000,595360,169,134,82536,133216,0.998401
77.1,615000,643520,171,130,83984,133216,0.999487
77.2,645000,590240,170,132,83984,133216,0.998039
77.3,630000,622000,172,132,83984,133216,0.999959
77.4,660000,595360,171,134,85432,133216,0.997356
77.5,645000,595360,170,134,85432,133216,0.998401
77.6,630000,616880,173,132,86880,133216,0.999889
77.7,630000,616880,173,132,86880,133216,0.999889
77.8,645000,600480,174,132,86880,133216,0.998724
77.9,660000,590240,175,132,88328,133216,0.996896
78,660000,595360,173,134,88328,133216,0.997356
78.1,645000,595360,174,132,88328,133216,0.998401
78.2,660000,595360,173,134,89776,133216,0.997356
78.3,645000,595360,176,134,89776,133216,0.998401
78.4,660000,595360,175,134,91224,133216,0.997356
78.5,645000,595360,176,132,91224,133216,0.998401
78.6,690000,568720,174,134,91224,133216,0.990802
78.7,645000,595360,176,136,92672,133216,0.998401
78.8,660000,595360,176,134,92672,133216,0.997356
78.9,660000,588840,176,133,92672,133216,0.996764
79,660000,580360,179,134,94120,133216,0.995894
79.1,660000,595360,179,132,94120,133216,0.997356
79.2,675000,568720,178,134,94120,133216,0.992751
79.3,660000,595360,179,132,95568,133216,0.997356
79.4,675000,562200,178,135,95568,133216,0.991756
79.5,675000,580360,180,134,97016,133216,0.994349
79.6,675000,573840,179,134,97016,133216,0.993481
79.7,675000,573840,178,136,97016,133216,0.993481
79.8,675000,573840,179,134,99912,133216,0.993481
79.9,690000,552320,183,138,102808,133216,0.987867
80,690000,563600,185,136,105704,133216,0.989936
80.1,675000,573840,185,134,107152,133216,0.993481
80.2,705000,540680,186,137,110048,133216,0.982897
80.3,720000,530800,190,139,112944,133216,0.977631
80.4,705000,537320,191,140,115840,133216,0.982108
80.5,705000,547200,194,138,118519,133216,0.984368
80.6,735000,507520,151,140,82536,133216,0.967569
80.7,364680,883960,183,73,82536,92672,0.852549
80.8,1.02e+06,228600,165,52,86880,92672,0.713399
80.9,1.245e+06,0,165,117,88328,92672,0.5
81,615000,635600,188,73,91224,92672,0.999729
81.1,930000,315000,170,119,94120,97016,0.803851
81.2,720000,540000,181,91,95568,97016,0.98
81.3,780000,465000,172,102,97016,99912,0.939836
81.4,765000,480000,181,96,99912,102808,0.950207
81.5,720000,525000,184,98,101360,104256,0.976056
81.6,825000,420000,186,100,102808,107152,0.904306
81.7,765000,495000,186,106,104256,108600,0.956098
81.8,810000,435000,185,111,105704,111496,0.916822
81.9,735000,510000,185,108,107152,112944,0.968372
82,750000,495000,186,108,108600,114392,0.959738
82.1,735000,525000,190,106,110048,115840,0.972973
82.2,780000,465000,189,111,111496,118736,0.939836
82.3,750000,495000,189,113,111496,120184,0.959738
82.4,735000,510000,191,112,112944,121632,0.968372
82.5,735000,510000,193,110,114392,121632,0.968372
82.6,750000,510000,191,113,114392,123080,0.964989
82.7,735000,510000,195,114,115840,124528,0.968372
82.8,750000,495000,193,116,115840,125976,0.959738
82.9,720000,525000,193,116,115840,127424,0.976056
83,735000,525000,195,115,117288,127424,0.972973
83.1,735000,510000,196,116,117288,128872,0.968372
83.2,750000,495000,194,119,117288,128872,0.959738
83.3,720000,525000,195,117,118736,130320,0.976056
83.4,705000,540000,196,117,118736,130320,0.982739
83.5,750000,510000,196,127,118736,131768,0.964989
83.6,720000,525000,196,140,118736,131768,0.976056
83.7,720000,519000,194,139,118736,133216,0.974357
83.8,720000,540360,189,130,127135,132328,0.980089
83.9,720000,517760,143,87,82536,92672,0.973997
84,695400,322080,167,61,85432,92672,0.881352
84.1,1.23e+06,20080,169,125,88328,92672,0.516321
84.2,420000,819320,170,88,89776,94120,0.905946
84.3,960000,286400,182,104,92672,97016,0.773951
84.4,585000,675000,189,92,95568,99912,0.994924
84.5,960000,285000,182,110,97016,101360,0.772829
84.6,705000,540000,186,106,98464,104256,0.982739
84.7,825000,420000,185,114,101360,107152,0.904306
84.8,750000,495000,184,112,102808,108600,0.959738
84.9,765000,495000,182,110,104256,110048,0.956098
85,720000,525000,189,109,105704,112944,0.976056
85.1,750000,495000,192,111,107152,114392,0.959738
85.2,765000,480000,192,112,108600,115840,0.950207
85.3,780000,480000,191,115,110048,117288,0.946352
85.4,705000,540000,194,112,110048,118736,0.982739
85.5,735000,510000,196,113,111496,120184,0.968372
85.6,735000,510000,198,116,112944,121632,0.968372
85.7,780000,465000,196,118,112944,123080,0.939836
85.8,750000,510000,195,119,114392,124528,0.964989
85.9,720000,525000,195,119,114392,125976,0.976056
86,720000,525000,198,118,115840,125976,0.976056
86.1,735000,510000,197,121,115840,127424,0.968372
86.2,720000,540000,200,118,117288,128872,0.98
86.3,765000,480000,197,122,117288,128872,0.950207
86.4,720000,525000,197,121,117288,128872,0.976056
86.5,720000,525000,197,121,117288,130320,0.976056
86.6,735000,510000,199,123,118736,130320,0.968372
86.7,720000,540000,199,126,118736,131768,0.98
86.8,735000,510000,198,140,118736,131768,0.968372
86.9,705000,548760,199,142,118736,131768,0.984708
87,750000,490800,199,149,118736,133216,0.958187
87.1,720000,527640,176,113,98674,92672,0.976781
87.2,679920,530760,132,69,82536,92672,0.985048
87.3,873560,27480,171,120,86880,92672,0.531426
87.4,705000,539040,193,96,88328,92672,0.982515
87.5,915000,336560,180,124,91224,95568,0.823991
87.6,765000,475720,185,105,94120,97016,0.948442
87.7,855000,405000,177,120,95568,99912,0.886878
87.8,705000,540000,186,112,98464,102808,0.982739
87.9,750000,495000,183,110,99912,104256,0.959738
88,735000,510000,191,110,101360,107152,0.968372
88.1,765000,480000,193,113,102808,108600,0.950207
88.2,825000,435000,189,118,104256,111496,0.912571
88.3,750000,495000,192,122,105704,112944,0.959738
88.4,750000,495000,191,122,107152,114392,0.959738
88.5,750000,495000,192,120,108600,115840,0.959738
88.6,750000,510000,195,122,110048,118736,0.964989
88.7,720000,525000,198,122,111496,120184,0.976056
88.8,750000,495000,196,124,111496,121632,0.959738
88.9,750000,495000,197,123,112944,121632,0.959738
89,735000,510000,199,124,114392,123080,0.968372
89.1,720000,540000,201,125,114392,124528,0.98
89.2,765000,480000,199,126,115840,125976,0.950207
89.3,720000,525000,199,128,115840,127424,0.976056
89.4,750000,495000,199,129,115840,127424,0.959738
89.5,735000,525000,199,129,117288,128872,0.972973
89.6,705000,540000,202,129,117288,128872,0.982739
89.7,720000,525000,202,127,117288,130320,0.976056
89.8,750000,495000,199,130,118736,130320,0.959738
89.9,720000,525000,201,129,118736,130320,0.976056
90,735000,525000,202,136,118736,131768,0.972973
90.1,735000,510000,201,152,118736,131768,0.968372
90.2,690000,550480,203,152,118736,133216,0.987508
90.3,720000,527640,188,146,92701,128602,0.976781
90.4,735000,519160,139,101,82536,92672,0.971234
90.5,755000,393720,173,67,85432,92672,0.909989
90.6,1.215e+06,34560,176,128,88328,92672,0.528421
90.7,630000,617520,175,113,89776,94120,0.9999
90.8,855000,390000,184,112,92672,95568,0.87758
90.9,645000,600000,180,106,94120,98464,0.998695
91,840000,420000,188,108,97016,101360,0.9
91.1,675000,570000,196,108,98464,104256,0.992937
91.2,870000,375000,194,118,101360,105704,0.8635
91.3,780000,465000,193,121,102808,108600,0.939836
91.4,765000,480000,195,124,104256,110048,0.950207
91.5,765000,495000,191,120,105704,111496,0.956098
91.6,750000,495000,194,120,107152,112944,0.959738
91.7,705000,540000,200,120,108600,115840,0.982739
91.8,780000,465000,197,124,110048,117288,0.939836
91.9,795000,465000,196,126,110048,118736,0.935809
92,705000,540000,200,127,111496,120184,0.982739
92.1,735000,510000,202,126,112944,121632,0.968372
92.2,750000,495000,198,126,112944,123080,0.959738
92.3,735000,510000,200,125,114392,124528,0.968372
92.4,750000,510000,200,130,114392,125976,0.964989
92.5,705000,540000,204,128,115840,125976,0.982739
92.6,735000,510000,203,131,115840,127424,0.968372
92.7,720000,525000,204,127,117288,128872,0.976056
92.8,750000,510000,202,129,117288,128872,0.964989
92.9,735000,510000,203,132,117288,130320,0.968372
93,720000,525000,203,131,117288,130320,0.976056
93.1,720000,525000,204,132,118736,130320,0.976056
93.2,735000,510000,205,139,118736,131768,0.968372
93.3,720000,540000,205,148,118736,131768,0.98
93.4,720000,519440,205,154,118736,131768,0.974484
93.5,705000,547200,194,155,94704,133216,0.984368
93.6,705000,546320,148,153,82536,133216,0.984174
93.7,344240,897000,182,132,82536,133216,0.834503
93.8,772680,472400,164,150,56472,133216,0.945033
93.9,357760,895600,181,122,59368,133216,0.844493
94,705000,536960,175,144,60816,133216,0.982022
94.1,510000,744600,179,133,60816,133216,0.966215
94.2,630000,613160,178,144,62264,133216,0.999817
94.3,555000,691680,180,142,63712,133216,0.988123
94.4,615000,638400,179,148,63712,133216,0.999652
94.5,600000,644560,178,148,65160,133216,0.99872
94.6,600000,648640,176,152,65160,133216,0.998485
94.7,585000,671200,178,150,66608,133216,0.995313
94.8,585000,659920,177,148,66608,133216,0.996391
94.9,600000,654800,176,150,68056,133216,0.998096
95,600000,638400,176,150,68056,133216,0.999039
95.1,585000,669800,175,145,68056,133216,0.995454
95.2,570000,676680,177,146,68056,133216,0.992731
95.3,600000,644560,176,144,69504,133216,0.99872
95.4,585000,665040,179,144,69504,133216,0.995917
95.5,585000,654800,180,144,69504,133216,0.99684
95.6,615000,638400,179,144,69504,133216,0.999652
95.7,600000,654800,179,146,69504,133216,0.998096
95.8,600000,638400,179,148,69504,133216,0.999039
95.9,600000,654800,180,146,70952,133216,0.998096
96,615000,638400,179,148,70952,133216,0.999652
96.1,600000,638400,180,150,72400,133216,0.999039
96.2,600000,654800,182,148,72400,133216,0.998096
96.3,615000,622000,177,150,72400,133216,0.999968
96.4,615000,644560,179,148,73848,133216,0.99945
96.5,600000,648640,181,146,73848,133216,0.998485
96.6,615000,628160,181,146,75296,133216,0.999888
96.7,615000,638400,182,146,75296,133216,0.999652
96.8,615000,628160,182,148,76744,133216,0.999888
96.9,615000,638400,183,148,76744,133216,0.999652
97,630000,606640,183,148,76744,133216,0.999643
97.1,630000,622000,182,150,78192,133216,0.999959
97.2,600000,654800,184,144,78192,133216,0.998096
97.3,630000,611760,185,148,79640,133216,0.999784
97.4,630000,616880,185,148,79640,133216,0.999889
97.5,630000,626760,186,149,81088,133216,0.999993
97.6,630000,611760,186,149,81088,133216,0.999784
97.7,630000,618280,186,148,81088,133216,0.999912
97.8,645000,595360,186,150,82536,133216,0.998401
97.9,645000,606640,185,150,82536,133216,0.999062
98,630000,622000,188,150,83984,133216,0.999959
98.1,630000,616520,188,149,83984,133216,0.999883
98.2,645000,601880,187,150,83984,133216,0.998805
98.3,630000,622000,190,150,85432,133216,0.999959
98.4,645000,601520,189,148,85432,133216,0.998785
98.5,645000,600480,190,148,85432,133216,0.998724
98.6,675000,580000,188,150,86880,133216,0.994303
98.7,645000,595360,189,150,86880,133216,0.998401
98.8,645000,606640,191,150,88328,133216,0.999062
98.9,645000,595360,190,150,88328,133216,0.998401
99,645000,611760,191,146,88328,133216,0.999301
99.1,660000,590240,192,150,89776,133216,0.996896
99.2,675000,573840,191,150,89776,133216,0.993481
99.3,660000,580000,190,150,91224,133216,0.995855
99.4,660000,595360,192,152,91224,133216,0.997356
99.5,645000,606640,193,148,91224,133216,0.999062
99.6,660000,583720,194,149,92672,133216,0.996252
99.7,645000,601880,195,148,92672,133216,0.998805
99.8,690000,563600,193,150,92672,133216,0.989936
99.9,660000,583720,194,151,94120,133216,0.996252
100,675000,575240,193,150,94120,133216,0.993673
100.1,660000,590240,195,150,94120,133216,0.996896
100.2,675000,563600,195,150,95568,133216,0.991976
100.3,660000,595360,199,150,98464,133216,0.997356
100.4,690000,547200,199,150,101360,133216,0.986853
100.5,675000,580000,202,150,104256,133216,0.994303
100.6,690000,557440,203,152,105704,133216,0.988834
100.7,705000,536960,204,150,108600,133216,0.982022
100.8,735000,520560,206,154,112944,133216,0.971657
100.9,705000,547200,207,154,115840,133216,0.984368
101,705000,542080,210,154,118736,133216,0.983219
101.1,720000,530800,188,156,83984,133216,0.977631
101.2,666120,580560,144,148,83984,128427,0.995312
101.3,510000,736120,182,84,86880,92672,0.968122
101.4,1.0818e+06,158920,182,72,88328,92672,0.6438
101.5,1.17e+06,89440,190,128,91224,92672,0.576
101.6,495000,751160,207,103,94120,94120,0.959458
101.7,960000,285000,198,124,95568,97016,0.772829
