Time,Bbr_1_Bps,Cubic_2_Bps,Bbr_1_PktLoss,Cubic_2_PktLoss,Bbr_1_Cwnd,Cubic_2_Cwnd,JainsFairnessIndex
50.8,420000,840000,44,100,69480,117288,0.9
50.9,480000,765000,42,104,69480,118736,0.950207
51,420000,825000,42,104,69480,120184,0.904306
51.1,465000,780000,44,105,72376,121632,0.939836
51.2,450000,795000,39,107,69480,123080,0.928687
51.3,420000,840000,42,105,69480,123080,0.9
51.4,435000,810000,42,108,69480,124528,0.916822
51.5,420000,825000,44,108,69480,125976,0.904306
51.6,450000,795000,43,108,69480,127424,0.928687
51.7,420000,840000,44,110,72376,127424,0.9
51.8,450000,795000,40,110,69480,128872,0.928687
51.9,390000,855000,42,110,66948,130320,0.87758
52,435000,810000,43,110,66948,130320,0.916822
52.1,405000,840000,42,118,66948,131768,0.891203
52.2,405000,855000,46,132,69844,131768,0.886878
52.3,450000,792560,38,138,66948,131768,0.929364
52.4,345000,896880,44,91,62908,91224,0.835085
52.5,705000,546440,24,79,62908,91224,0.9842
52.6,300000,952960,32,85,56819,94120,0.786423
52.7,435000,810000,33,90,56819,95568,0.916822
52.8,420000,825000,37,92,56929,97016,0.904306
52.9,450000,810000,34,93,58926,98464,0.924528
53,435000,810000,36,96,58926,99912,0.916822
53.1,435000,810000,38,97,58926,101360,0.916822
53.2,450000,795000,39,96,61822,101360,0.928687
53.3,450000,795000,35,98,58926,102808,0.928687
53.4,405000,855000,38,96,59509,104256,0.886878
53.5,435000,810000,40,99,59509,105704,0.916822
53.6,450000,795000,40,98,59509,105704,0.928687
53.7,435000,810000,42,99,62405,107152,0.916822
53.8,465000,795000,36,102,59509,107152,0.935809
53.9,390000,855000,41,100,59509,108600,0.87758
54,450000,795000,40,101,59509,108600,0.928687
54.1,435000,810000,39,102,59509,110048,0.916822
54.2,420000,825000,42,103,62405,110048,0.904306
54.3,465000,795000,36,102,59509,110048,0.935809
54.4,390000,855000,39,103,59509,110048,0.87758
54.5,420000,825000,41,101,59509,111496,0.904306
54.6,450000,795000,39,104,59509,111496,0.928687
54.7,420000,840000,39,104,59509,111496,0.9
54.8,435000,810000,37,102,59509,111496,0.916822
54.9,405000,840000,38,104,58300,111496,0.891203
55,405000,840000,39,102,58300,111496,0.891203
55.1,435000,810000,39,102,58300,111496,0.916822
55.2,420000,840000,38,102,58300,111496,0.9
55.3,405000,840000,38,100,56554,111496,0.891203
55.4,420000,825000,38,103,56554,111496,0.904306
55.5,405000,840000,38,103,56554,111496,0.891203
55.6,420000,840000,39,101,59450,111496,0.9
55.7,420000,825000,36,102,56554,111496,0.904306
55.8,390000,855000,38,101,56554,111496,0.87758
55.9,420000,825000,38,102,56554,111496,0.904306
56,405000,840000,38,104,56554,111496,0.891203
56.1,420000,840000,40,102,59450,111496,0.9
56.2,435000,810000,33,104,56136,111496,0.916822
56.3,375000,870000,37,102,56136,111496,0.8635
56.4,405000,840000,37,103,55514,112944,0.891203
56.5,405000,855000,37,104,55514,112944,0.886878
56.6,390000,855000,41,104,58410,114392,0.87758
56.7,435000,810000,32,106,55514,114392,0.916822
56.8,345000,900000,38,104,55442,114392,0.834221
56.9,405000,840000,38,105,55442,115840,0.891203
57,405000,855000,37,106,55442,115840,0.886878
57.1,390000,855000,39,105,58338,115840,0.87758
57.2,420000,825000,33,107,55442,117288,0.904306
57.3,330000,915000,39,104,55442,117288,0.819144
57.4,420000,840000,38,107,55442,118736,0.9
57.5,390000,855000,37,108,55442,118736,0.87758
57.6,375000,870000,40,106,58338,118736,0.8635
57.7,420000,825000,34,108,55442,120184,0.904306
57.8,345000,900000,37,108,53752,120184,0.834221
57.9,390000,870000,38,106,53752,120184,0.873267
58,390000,855000,36,110,53752,121632,0.87758
58.1,360000,885000,38,109,56648,121632,0.849026
58.2,390000,855000,34,109,53752,123080,0.87758
58.3,345000,915000,36,110,53066,123080,0.830118
58.4,375000,870000,37,110,53066,123080,0.8635
58.5,375000,870000,35,111,53066,124528,0.8635
58.6,360000,885000,36,112,53066,124528,0.849026
58.7,375000,870000,34,113,53066,125976,0.8635
58.8,330000,930000,35,114,53066,127424,0.815157
58.9,360000,885000,36,114,51108,128872,0.849026
59,360000,885000,34,116,51108,130320,0.849026
59.1,315000,930000,35,127,51108,131768,0.803851
59.2,375000,879200,33,138,51108,133216,0.860873
59.3,300000,953640,35,141,51108,133216,0.786255
59.4,345000,902120,35,140,51108,133216,0.833637
59.5,345000,890480,35,140,51108,133216,0.836867
59.6,315000,938640,35,140,51108,133216,0.801623
59.7,360000,890480,34,138,51108,133216,0.847484
59.8,315000,932120,34,141,50029,133216,0.803301
59.9,330000,923640,33,140,47447,133216,0.816838
60,330000,917120,33,138,47447,133216,0.818575
60.1,315000,933520,32,140,47447,133216,0.80294
60.2,315000,922240,31,138,47447,133216,0.805875
60.3,300000,955040,32,140,47447,133216,0.785911
60.4,315000,932120,34,139,47447,133216,0.803301
60.5,330000,923640,32,140,47447,133216,0.816838
60.6,300000,943760,32,140,47447,133216,0.788705
60.7,345000,906880,30,138,47447,133216,0.832329
60.8,270000,965280,32,140,46004,133216,0.759415
60.9,315000,938640,33,140,46004,133216,0.801623
61,330000,917120,31,140,46004,133216,0.818575
61.1,285000,960160,31,140,46004,133216,0.772791
61.2,315000,933520,31,138,46004,133216,0.80294
61.3,285000,960160,32,140,46004,133216,0.772791
61.4,315000,943760,31,138,44112,133216,0.800315
61.5,315000,933520,31,138,44112,133216,0.80294
61.6,285000,960160,29,138,43397,133216,0.772791
61.7,300000,943760,28,138,43397,133216,0.788705
61.8,270000,975160,30,139,43397,133216,0.757163
61.9,285000,966680,30,140,43397,133216,0.771247
62,300000,943760,30,140,43397,133216,0.788705
62.1,285000,960160,30,140,43397,133216,0.772791
62.2,300000,960160,29,138,43397,133216,0.784659
62.3,285000,960160,29,140,43397,133216,0.772791
62.4,285000,965280,30,140,43397,133216,0.771577
62.5,300000,938640,30,140,43397,133216,0.789989
62.6,300000,955040,21,140,5792,133216,0.785911
62.7,210000,1.03496e+06,10,132,5792,133216,0.694883
62.8,45000,1.20712e+06,9,134,5792,133216,0.537227
62.9,60000,1.19072e+06,7,138,5792,133216,0.550262
63,15000,1.23376e+06,25,132,72740,133216,0.512156
63.1,255000,986800,29,138,78588,133216,0.742235
63.2,285000,965280,31,138,78588,133216,0.771577
63.3,300000,948520,31,139,78588,133216,0.78752
63.4,300000,945160,32,138,81484,133216,0.788356
63.5,300000,943760,38,138,81484,133216,0.788705
63.6,360000,890480,32,140,83777,133216,0.847484
63.7,315000,938640,32,138,89575,133216,0.801623
63.8,315000,933520,35,140,89575,133216,0.80294
63.9,330000,917120,37,138,89575,133216,0.818575
64,345000,895600,38,140,89575,133216,0.83544
64.1,360000,890480,38,140,91947,133216,0.847484
64.2,360000,883960,38,141,91947,133216,0.84932
64.3,360000,895600,39,141,91947,133216,0.846052
64.4,375000,875480,41,140,94843,133216,0.861932
64.5,360000,874080,45,142,95030,133216,0.85213
64.6,435000,822760,36,129,100983,136166,0.913204
64.7,315000,932120,39,49,50680,92672,0.803301
64.8,615000,559480,26,90,51662,95568,0.99777
64.9,330000,930000,31,96,51662,98464,0.815157
65,375000,870000,35,98,57316,101360,0.8635
65.1,390000,855000,42,100,60212,102808,0.87758
65.2,465000,780000,36,102,57316,105704,0.939836
65.3,390000,855000,39,105,57316,108600,0.87758
65.4,420000,840000,40,104,57316,110048,0.9
65.5,420000,825000,41,104,57316,111496,0.904306
65.6,420000,825000,38,109,57316,114392,0.904306
65.7,390000,855000,40,107,57316,115840,0.87758
65.8,405000,855000,40,109,57316,117288,0.886878
65.9,390000,855000,41,109,57316,118736,0.87758
66,405000,840000,42,110,60212,120184,0.891203
66.1,390000,855000,39,112,57316,121632,0.87758
66.2,375000,870000,41,113,57316,123080,0.8635
66.3,420000,840000,40,114,57316,124528,0.9
66.4,360000,885000,38,116,53880,125976,0.849026
66.5,360000,885000,42,113,56776,125976,0.849026
66.6,420000,825000,34,117,53880,127424,0.904306
66.7,300000,960000,39,115,53880,127424,0.784698
66.8,390000,855000,39,117,53880,128872,0.87758
66.9,360000,885000,35,119,51060,130320,0.849026
67,300000,945000,40,116,53956,130320,0.788396
67.1,390000,855000,34,119,51060,130320,0.87758
67.2,300000,960000,37,129,51060,131768,0.784698
67.3,345000,895200,39,141,51060,131768,0.835551
67.4,360000,891360,36,145,51060,131768,0.847237
67.5,315000,933520,37,143,51060,133216,0.80294
67.6,360000,889080,37,140,51060,133216,0.847877
67.7,330000,923640,36,145,51060,133216,0.816838
67.8,315000,932120,36,142,48192,133216,0.803301
67.9,345000,902120,36,141,48192,133216,0.833637
68,315000,927000,34,144,48192,133216,0.804631
68.1,315000,933520,35,140,45724,133216,0.80294
68.2,345000,902120,32,143,45724,133216,0.833637
68.3,270000,975160,34,142,45724,133216,0.757163
68.4,300000,945160,36,139,48620,133216,0.788356
68.5,345000,915720,31,144,43709,133216,0.829923
68.6,285000,961560,33,139,43709,133216,0.772458
68.7,300000,943760,33,141,43709,133216,0.788705
68.8,285000,960160,33,141,43709,133216,0.772791
68.9,315000,938640,34,141,46605,133216,0.801623
69,300000,938640,31,143,43709,133216,0.789989
69.1,285000,975160,34,142,43709,133216,0.769261
69.2,315000,923640,33,141,43709,133216,0.805508
69.3,285000,965280,33,143,43709,133216,0.771577
69.4,300000,955040,36,141,46605,133216,0.785911
69.5,330000,917120,29,143,43709,133216,0.818575
69.6,255000,981680,34,141,43709,133216,0.74334
69.7,330000,917120,31,145,42129,133216,0.818575
69.8,285000,965280,31,143,42129,133216,0.771577
69.9,285000,970040,34,142,45025,133216,0.770457
70,315000,923640,29,143,42129,133216,0.805508
70.1,240000,1.00832e+06,33,141,42129,133216,0.725258
70.2,315000,943760,31,141,41324,133216,0.800315
70.3,285000,955040,30,143,41324,133216,0.774015
70.4,270000,981680,34,141,44220,133216,0.755696
70.5,315000,932120,28,142,41324,133216,0.803301
70.6,240000,1.01484e+06,31,141,41324,133216,0.723965
70.7,300000,938640,31,143,41324,133216,0.789989
70.8,285000,960160,31,143,41324,133216,0.772791
70.9,270000,986800,31,141,41324,133216,0.754555
71,315000,932120,29,140,41324,133216,0.803301
71.1,255000,993320,31,141,41324,133216,0.740843
71.2,270000,981680,31,139,40495,133216,0.755696
71.3,300000,938640,31,141,40495,133216,0.789989
71.4,285000,960160,29,143,40495,133216,0.772791
71.5,255000,996680,30,140,40495,133216,0.740131
71.6,270000,971800,30,143,39567,133216,0.757925
71.7,270000,981680,31,141,39567,133216,0.755696
71.8,285000,960160,31,141,42463,133216,0.772791
71.9,285000,965280,28,141,39567,133216,0.771577
72,255000,1.0032e+06,30,139,39567,133216,0.73876
72.1,285000,960160,28,141,38806,133216,0.772791
72.2,255000,991920,29,143,38806,133216,0.741141
72.3,270000,976560,31,141,41702,133216,0.756847
72.4,270000,975160,27,142,38806,133216,0.757163
72.5,255000,993320,29,141,38806,133216,0.740843
72.6,270000,980280,29,142,38806,133216,0.75601
72.7,255000,988200,29,143,38806,133216,0.741935
72.8,270000,986800,31,141,41702,133216,0.754555
72.9,270000,965280,28,141,38806,133216,0.759415
73,255000,1.0032e+06,30,139,38806,133216,0.73876
73.1,285000,960160,29,141,38806,133216,0.772791
73.2,255000,996680,29,142,38806,133216,0.740131
73.3,270000,976920,31,143,41702,133216,0.756766
73.4,270000,976560,27,141,38806,133216,0.756847
73.5,255000,986800,29,141,37824,133216,0.742235
73.6,270000,981680,29,141,37824,133216,0.755696
73.7,255000,986800,30,141,37824,133216,0.742235
73.8,270000,981680,32,141,40720,133216,0.755696
73.9,285000,960160,26,143,37824,133216,0.772791
74,225000,1.03496e+06,30,139,37824,133216,0.707589
74.1,285000,960160,29,141,37799,133216,0.772791
74.2,270000,981680,29,141,37799,133216,0.755696
74.3,255000,986800,32,141,40695,133216,0.742235
74.4,300000,948520,26,142,37799,133216,0.78752
74.5,225000,1.01996e+06,29,143,37799,133216,0.71036
74.6,270000,981680,29,141,37799,133216,0.755696
74.7,270000,975160,29,142,37799,133216,0.757163
74.8,255000,998440,28,141,5792,133216,0.739759
74.9,285000,955040,9,141,5792,133216,0.774015
75,15000,1.23376e+06,12,137,5792,133216,0.512156
75.1,45000,1.20572e+06,13,134,5792,133216,0.53727
75.2,60000,1.19072e+06,23,136,75971,133216,0.550262
75.3,210000,1.03636e+06,32,141,75418,133216,0.69464
75.4,285000,960160,35,143,78016,133216,0.772791
75.5,330000,917120,33,141,86433,133216,0.818575
75.6,285000,960160,37,141,86433,133216,0.772791
75.7,330000,917120,38,143,86433,133216,0.818575
75.8,345000,910600,38,144,86433,133216,0.831313
75.9,345000,897000,38,143,88767,133216,0.835052
76,330000,917120,39,141,88767,133216,0.818575
76.1,360000,890480,39,143,88767,133216,0.847484
76.2,360000,895600,40,143,91663,133216,0.846052
76.3,345000,890480,47,143,91947,133216,0.836867
76.4,420000,834400,37,147,94068,133216,0.901603
76.5,330000,917120,39,83,49232,92672,0.818575
76.6,705000,462520,18,107,63787,92672,0.958649
76.7,225000,1.03092e+06,30,105,50249,97016,0.708328
76.8,345000,900000,34,99,54040,99912,0.834221
76.9,375000,870000,44,101,63449,102808,0.8635
77,465000,780000,39,104,60553,104256,0.939836
77.1,405000,855000,43,105,60553,107152,0.886878
77.2,465000,780000,44,104,60553,108600,0.939836
77.3,450000,795000,42,109,60553,111496,0.928687
77.4,405000,840000,42,110,60553,112944,0.891203
77.5,435000,810000,42,109,60553,114392,0.916822
77.6,420000,840000,41,113,60553,117288,0.9
77.7,390000,855000,43,113,60553,118736,0.87758
77.8,420000,825000,44,113,60553,120184,0.904306
77.9,420000,825000,41,115,60553,121632,0.904306
78,375000,885000,45,113,60553,123080,0.85923
78.1,435000,810000,43,115,60553,123080,0.916822
78.2,375000,870000,43,116,60553,124528,0.8635
78.3,390000,855000,43,116,57257,125976,0.87758
78.4,390000,855000,38,120,54361,127424,0.87758
78.5,345000,915000,40,117,54361,127424,0.830118
78.6,360000,885000,42,117,54361,128872,0.849026
78.7,375000,870000,39,119,54361,128872,0.8635
78.8,345000,900000,40,120,54361,130320,0.834221
78.9,390000,870000,40,118,54361,130320,0.873267
79,345000,900000,37,123,48886,131768,0.834221
79.1,330000,915000,37,141,48886,131768,0.819144
79.2,345000,898560,37,145,51782,131768,0.834619
79.3,300000,949400,36,146,48886,131768,0.787302
79.4,315000,938640,37,144,48886,133216,0.801623
79.5,375000,875480,35,145,48886,133216,0.861932
79.6,285000,960160,35,145,48886,133216,0.772791
79.7,315000,937240,38,144,48886,133216,0.801982
79.8,390000,848840,33,149,48886,133216,0.879368
79.9,255000,1.0018e+06,35,146,44722,133216,0.739053
80,330000,918520,34,143,44722,133216,0.818201
80.1,300000,943760,33,145,44722,133216,0.788705
80.2,270000,981680,34,143,44722,133216,0.755696
80.3,360000,883960,31,146,44722,133216,0.84932
80.4,255000,986800,33,146,44722,133216,0.742235
80.5,285000,966680,34,145,44722,133216,0.771247
80.6,330000,917120,34,143,44722,133216,0.818575
80.7,285000,965280,30,145,40940,133216,0.771577
80.8,255000,996680,33,140,40940,133216,0.740131
80.9,300000,945160,32,143,40940,133216,0.788356
81,270000,975160,32,144,40940,133216,0.757163
81.1,285000,966680,35,141,43836,133216,0.771247
81.2,315000,932120,29,146,40940,133216,0.803301
81.3,240000,1.00832e+06,33,142,40940,133216,0.725258
81.4,300000,950280,33,143,40940,133216,0.787084
81.5,285000,955040,32,145,40940,133216,0.774015
81.6,270000,986800,35,143,43449,133216,0.754555
81.7,315000,933520,29,143,40553,133216,0.80294
81.8,255000,986800,31,145,40553,133216,0.742235
81.9,285000,965280,33,143,40553,133216,0.771577
82,285000,955040,32,143,40553,133216,0.774015
82.1,285000,965280,31,145,40553,133216,0.771577
82.2,300000,943760,30,143,40553,133216,0.788705
82.3,255000,998080,30,145,38979,133216,0.739835
82.4,270000,986800,31,141,38979,133216,0.754555
82.5,285000,960160,30,143,38979,133216,0.772791
82.6,255000,981680,29,145,38979,133216,0.74334
82.7,255000,1.0018e+06,31,140,38979,133216,0.739053
82.8,285000,966680,30,143,38979,133216,0.771247
82.9,255000,986800,30,143,38979,133216,0.742235
83,270000,981680,33,143,41875,133216,0.755696
83.1,285000,960160,27,143,38979,133216,0.772791
83.2,225000,1.02332e+06,32,142,38979,133216,0.709733
83.3,285000,960160,31,142,38979,133216,0.772791
83.4,270000,986800,30,144,38979,133216,0.754555
83.5,255000,981680,33,142,41875,133216,0.74334
83.6,300000,955400,27,145,38979,133216,0.785823
83.7,225000,1.02472e+06,31,143,38979,133216,0.709473
83.8,285000,960160,30,141,37388,133216,0.772791
83.9,255000,996680,29,142,37388,133216,0.740131
84,255000,993320,29,143,37388,133216,0.740843
84.1,285000,953640,27,144,37388,133216,0.774351
84.2,225000,1.01996e+06,29,145,37388,133216,0.71036
84.3,255000,996680,30,144,37388,133216,0.740131
84.4,270000,981680,30,142,37388,133216,0.755696
84.5,255000,988200,28,143,37388,133216,0.741935
84.6,240000,1.00832e+06,30,141,37388,133216,0.725258
84.7,270000,986800,29,143,37388,133216,0.754555
84.8,240000,1.00832e+06,30,143,37388,133216,0.725258
84.9,270000,975160,30,142,40284,133216,0.757163
85,270000,966680,28,145,37388,133216,0.759094
85.1,240000,1.00832e+06,30,141,37388,133216,0.725258
85.2,255000,1.0032e+06,29,141,36516,133216,0.73876
85.3,255000,986800,29,143,36516,133216,0.742235
85.4,255000,991920,31,143,39412,133216,0.741141
85.5,270000,981680,28,143,36516,133216,0.755696
85.6,240000,1.0032e+06,29,143,36516,133216,0.726284
85.7,270000,981680,29,143,36516,133216,0.755696
85.8,240000,1.00832e+06,30,143,36516,133216,0.725258
85.9,270000,981680,31,143,39412,133216,0.755696
86,270000,980280,27,144,36516,133216,0.75601
86.1,225000,1.01996e+06,30,143,36516,133216,0.71036
86.2,270000,981680,30,143,36516,133216,0.755696
86.3,255000,991560,29,142,36516,133216,0.741217
86.4,255000,993320,31,143,39412,133216,0.740843
86.5,285000,960160,26,143,36516,133216,0.772791
86.6,210000,1.03496e+06,30,143,36516,133216,0.694883
86.7,270000,975160,16,144,5792,133216,0.757163
86.8,90000,1.16408e+06,13,138,5792,133216,0.576855
86.9,45000,1.20236e+06,14,137,5792,133216,0.537374
87,60000,1.19072e+06,15,137,71215,133216,0.550262
87.1,90000,1.15756e+06,27,142,71215,133216,0.577283
87.2,240000,1.00972e+06,30,141,71215,133216,0.724979
87.3,270000,970400,34,145,74111,133216,0.758244
87.4,300000,955040,32,145,73956,133216,0.785911
87.5,300000,938640,31,143,82093,133216,0.789989
87.6,270000,981680,35,143,82093,133216,0.755696
87.7,300000,943760,36,145,82093,133216,0.788705
87.8,315000,933520,37,145,82093,133216,0.80294
87.9,330000,922240,37,145,82093,133216,0.817209
88,330000,917120,36,145,83590,133216,0.818575
88.1,315000,933520,38,143,85484,133216,0.80294
88.2,330000,912000,40,143,88380,133216,0.819951
88.3,345000,900720,45,145,85484,133216,0.834023
88.4,390000,863840,37,145,91341,133216,0.875031
88.5,330000,912000,39,143,96809,133216,0.819951
88.6,345000,917120,42,145,96809,133216,0.829544
88.7,360000,883960,44,146,96809,133216,0.84932
88.8,390000,853960,44,147,96809,133216,0.877881
88.9,390000,862440,44,137,98018,132014,0.875433
89,375000,868960,45,61,98018,92672,0.863798
89.1,720000,524920,24,91,53986,95568,0.976033
89.2,315000,930000,30,99,51090,98464,0.803851
89.3,345000,915000,34,99,65472,99912,0.830118
89.4,390000,855000,43,104,65472,102808,0.87758
89.5,450000,795000,46,107,65472,105704,0.928687
89.6,480000,765000,46,107,65472,107152,0.950207
89.7,465000,780000,45,111,65472,110048,0.939836
89.8,465000,795000,46,109,65472,111496,0.935809
89.9,450000,795000,45,111,65472,112944,0.928687
90,435000,810000,47,112,65472,114392,0.916822
90.1,450000,795000,49,112,68368,115840,0.928687
90.2,465000,795000,44,114,65472,117288,0.935809
90.3,420000,825000,48,114,65472,118736,0.904306
90.4,450000,795000,46,116,65472,120184,0.928687
90.5,405000,840000,47,117,65472,121632,0.891203
90.6,435000,810000,51,116,68368,123080,0.916822
90.7,465000,795000,44,120,65472,124528,0.935809
90.8,390000,855000,44,118,60343,125976,0.87758
90.9,405000,840000,45,116,60343,125976,0.891203
91,390000,855000,44,120,60343,127424,0.87758
91.1,390000,870000,47,118,63239,127424,0.873267
91.2,420000,825000,40,122,60343,128872,0.904306
91.3,360000,885000,44,122,60343,130320,0.849026
91.4,390000,855000,42,121,56609,130320,0.87758
91.5,390000,855000,41,135,56609,131768,0.87758
91.6,345000,909480,45,147,59505,131768,0.831619
91.7,390000,864720,40,148,56609,131768,0.874778
91.8,345000,889600,42,139,56609,135140,0.837113
91.9,390000,858720,42,63,56609,91224,0.876505
92,630000,572400,27,91,56609,92672,0.99771
92.1,360000,885000,33,97,56609,94120,0.849026
92.2,390000,855000,43,100,70392,97016,0.87758
92.3,480000,765000,43,104,70392,98464,0.950207
92.4,465000,795000,48,104,70392,99912,0.935809
92.5,510000,735000,49,103,70392,99912,0.968372
92.6,510000,735000,49,105,70392,101360,0.968372
92.7,495000,750000,48,106,70392,102808,0.959738
92.8,495000,765000,49,104,70392,104256,0.956098
92.9,510000,735000,47,110,70392,105704,0.968372
93,465000,780000,49,108,70392,105704,0.939836
93.1,495000,750000,50,107,70392,107152,0.959738
93.2,495000,750000,47,109,70392,107152,0.959738
93.3,465000,795000,51,107,70392,108600,0.935809
93.4,510000,735000,49,110,70392,108600,0.968372
93.5,465000,780000,49,110,70392,108600,0.939836
93.6,480000,765000,52,110,73288,110048,0.950207
93.7,510000,750000,41,112,65594,110048,0.964989
93.8,405000,840000,46,110,65594,110048,0.891203
93.9,480000,765000,46,112,65594,111496,0.950207
94,435000,810000,46,112,65594,111496,0.916822
94.1,435000,810000,47,110,65086,111496,0.916822
94.2,495000,765000,38,111,62190,111496,0.956098
94.3,375000,870000,44,111,62190,111496,0.8635
94.4,450000,795000,44,110,62190,111496,0.928687
94.5,435000,810000,44,110,62190,111496,0.916822
94.6,435000,825000,44,111,62190,111496,0.912571
94.7,450000,795000,41,110,62190,111496,0.928687
94.8,405000,840000,43,112,62190,111496,0.891203
94.9,435000,810000,44,110,62190,111496,0.916822
95,450000,795000,44,111,62190,111496,0.928687
95.1,435000,825000,42,112,62190,111496,0.912571
95.2,420000,825000,44,109,62190,111496,0.904306
95.3,450000,795000,41,112,59465,111496,0.928687
95.4,405000,840000,42,112,59465,111496,0.891203
95.5,435000,825000,45,109,62361,111496,0.912571
95.6,450000,795000,38,112,59465,111496,0.928687
95.7,375000,870000,42,110,57611,111496,0.8635
95.8,450000,795000,40,111,57611,111496,0.928687
95.9,390000,855000,41,112,57611,111496,0.87758
96,420000,840000,43,111,60507,112944,0.9
96.1,420000,825000,38,112,57611,112944,0.904306
96.2,375000,870000,42,113,57611,114392,0.8635
96.3,420000,825000,42,112,57611,114392,0.904306
96.4,420000,840000,39,114,57611,114392,0.9
96.5,375000,870000,44,113,60507,115840,0.8635
96.6,435000,810000,38,113,57611,115840,0.916822
96.7,360000,885000,42,114,56662,115840,0.849026
96.8,405000,840000,42,115,56662,117288,0.891203
96.9,420000,840000,40,115,56662,117288,0.9
97,390000,855000,41,117,56662,118736,0.87758
97.1,405000,840000,38,115,56136,118736,0.891203
97.2,360000,885000,41,116,56136,118736,0.849026
97.3,390000,870000,39,117,53417,120184,0.873267
97.4,390000,855000,38,116,53417,120184,0.87758
97.5,345000,900000,38,116,53417,120184,0.834221
97.6,390000,855000,37,116,53417,121632,0.87758
97.7,345000,900000,39,118,53417,121632,0.834221
97.8,360000,900000,39,117,53417,123080,0.844828
97.9,390000,855000,39,118,53417,123080,0.87758
98,345000,900000,37,118,53417,123080,0.834221
98.1,360000,885000,39,118,53417,124528,0.849026
98.2,360000,900000,39,119,53417,125976,0.844828
98.3,360000,885000,38,121,53417,127424,0.849026
98.4,360000,885000,40,121,56313,128872,0.849026
98.5,360000,885000,37,126,53417,131768,0.849026
98.6,330000,915000,41,144,53417,133216,0.819144
98.7,360000,899120,37,148,50029,133216,0.845072
98.8,315000,934400,38,146,50029,133216,0.802713
98.9,345000,890480,38,146,52925,133216,0.836867
99,330000,932120,36,147,50029,133216,0.8146
99.1,315000,923640,39,144,5792,133216,0.805508
99.2,360000,890480,15,148,5792,133216,0.847484
99.3,75000,1.17432e+06,14,140,5792,133216,0.563607
99.4,60000,1.19072e+06,14,140,5792,133216,0.550262
99.5,60000,1.17908e+06,17,141,92205,133216,0.550756
99.6,120000,1.12756e+06,34,146,95101,133216,0.605233
99.7,285000,960160,46,146,95101,133216,0.772791
99.8,405000,852560,40,150,92205,133216,0.887578
99.9,360000,885720,38,126,92205,110094,0.848823
100,390000,852200,38,51,98083,92672,0.878391
100.1,495000,702840,31,96,49582,95568,0.970773
100.2,375000,870000,32,104,49582,98464,0.8635
100.3,375000,885000,39,105,64164,101360,0.85923
100.4,435000,810000,44,109,64164,104256,0.916822
100.5,465000,780000,45,108,64164,105704,0.939836
100.6,465000,780000,44,114,64164,108600,0.939836
100.7,435000,810000,45,115,64164,110048,0.916822
100.8,450000,810000,50,113,67060,112944,0.924528
100.9,480000,765000,41,117,64164,114392,0.950207
101,390000,855000,47,117,64164,115840,0.87758
101.1,480000,765000,46,119,64164,117288,0.950207
101.2,435000,825000,43,121,64164,118736,0.912571
